AccX,AccY,AccZ
-34.49247253,-18.58924347,7.530540161
-14.76903763,-7.661368103,3.274291077
-11.96417038,-11.72377029,1.625619507
-5.232518921,-8.688232727,-2.66311203
1.055754547,-0.422870636,-0.1043330383
3.860172729,-1.26247467,-2.040107574
-0.5132826233,-2.985840912,4.078418884
-39.53548553,-47.53949112,0.3899391174
-7.977061615,-4.267475739,-3.869154053
-3.729644165,-1.852846985,5.292394409
0.690813446,1.267264709,2.098785553
4.405638428,-3.520978088,-30.80683685
-0.4574487305,-0.5683680725,2.880609741
-26.9788472,-16.36157593,12.43928238
-19.75187576,-4.066593475,-21.8229689
-12.27522354,-9.949659576,1.776954803
-8.340206451,-8.413404236,-3.389850769
0.9077124023,-0.9627978516,-1.608405304
1.816322937,-0.8857081604,0.9779164124
0.3519181824,-3.495980072,3.867956543
-25.56458817,-40.02676392,7.88290741
-12.0262912,-8.605903931,-3.423979797
-4.583318939,-2.658771057,4.98568222
0.2683918762,0.6927593994,1.655257874
1.992506561,-0.02709365845,-28.5528241
-0.4059558105,-1.691632233,1.359173584
-33.66469391,-16.32011215,12.72623566
-19.48348389,-5.131628723,-3.619622955
-12.3527623,-10.76231964,3.315605164
-8.776998138,-14.162948,-14.5783342
-1.385668488,-3.758085022,-3.599564667
1.778451691,-1.003213806,0.4824467468
2.684517517,-1.275048523,-0.6973997498
-17.30132172,-22.64071838,-15.48574722
-35.54568237,-13.12859894,-1.872755585
-5.578898621,-2.280956726,2.261347504
-1.07416626,0.7532336426,2.631078644
0.7699987793,2.362686768,1.063837738
0.3375480652,-2.264790344,0.1014889526
-1.868414612,-0.6159690857,2.712509308
-31.99042557,-18.88921967,7.204518127
-14.23599609,-9.335486755,3.528312836
-12.31309479,-12.89074356,0.6010002136
-5.756130066,-6.393804016,-3.802392883
0.9738748169,-0.4219725037,-0.05433700562
2.73451355,-1.54688324,2.566113739
-2.769241333,-6.686744843,-7.148684235
-37.31649994,-44.59556305,-0.4819976807
-10.27942383,-3.442092133,-2.026934967
-3.372486877,-1.772613831,4.956343231
1.303339691,2.162852325,2.429897003
2.118544464,-2.604284363,-2.502196655
-0.3044668579,-0.1639091492,1.332379303
-36.12767212,-21.13245483,10.438992
-16.06534195,-8.059390411,-0.6447093201
-11.03190903,-11.65670975,2.681523743
-8.826844482,-11.96357162,-2.208806763
1.140178986,-1.012344818,-2.711461487
2.134860535,-0.8050259399,0.7062313843
0.05777984619,-2.481240234,4.167333984
-39.10917206,-43.93842957,0.3966751099
-17.99288361,-11.69952072,-3.068768463
-5.27009079,-2.372416534,4.682412872
-0.06017486572,1.148561554,2.299667816
4.811893616,-1.659748535,-26.4838266
0.5092410278,-0.3962260437,0.3457809448
-17.11061829,-6.32434845,11.01679047
-24.03551788,-2.808459778,-19.60592926
-12.31444199,-9.791139221,3.031046906
-7.323820038,-14.05053177,-13.50521576
-0.4593946838,-3.725153503,-2.620899811
2.816243591,-2.175575867,-2.322719879
1.592238922,-1.640588379,2.140548706
-26.99755829,-37.52606415,-1.446442108
-27.25442413,-15.06631943,-2.549498291
-5.933810577,-2.711910553,1.658101959
-0.3091072083,0.9806108093,2.022294617
0.8159532166,2.160606995,-0.04790039063
0.2339634705,-1.874102783,0.04370910645
-17.42152176,-8.341853027,8.10983551
-16.95793579,-3.720363464,3.570375366
-14.99147507,-7.106621704,0.7631130981
-9.859996033,-13.24625427,-11.14612152
-2.834954681,-4.622387695,-3.305276642
1.379082184,-0.928818512,0.3285667419
2.649490356,-2.117496643,-0.0339793396
-9.577084351,-11.89501419,-13.13563431
-36.28634216,-34.81999146,-4.090393982
-5.517077179,-3.847449188,0.5694158936
-2.719544678,-0.3606001282,3.644620972
1.001716919,2.130519562,2.075583801
1.876946869,-2.868634644,-2.285597076
-1.107397156,-0.7340734863,0.8524772644
-32.64815781,-20.07265869,9.849218445
-14.97485962,-9.748927002,-0.04819976807
-10.90931396,-11.85729263,0.5260061646
-6.832242279,-7.410340118,-2.834804993
0.7976911926,-0.2896476746,-0.5279521179
2.211201782,-1.132993927,0.7955955505
-5.820645905,-10.79854431,-7.432194672
-33.01833801,-38.72013107,4.355492706
-8.576564941,-4.212090912,0.3570075989
-2.678829346,-0.8734336853,4.733157349
1.095422058,2.35535202,0.9484277344
1.964963837,-1.4730867,-3.699257355
-0.3329077148,-0.5858816528,0.8551716614
-42.34634033,-23.58360764,14.73999802
-14.32640808,-6.561754761,-2.922223206
-13.4647998,-11.29610962,2.864143982
-9.849068756,-13.14985474,-2.221230927
0.4601431274,-1.982776794,-2.28874054
1.814526672,-0.7357200623,0.100740509
2.009870453,-1.509311371,1.263971558
-20.15962784,-28.97794006,-5.295388184
-26.15915176,-25.28796341,-3.744014282
-5.816903687,-3.064128113,3.216211853
-0.4773573303,0.8385562134,3.486699371
0.8755293274,2.046394501,1.374591522
0.7955955505,-2.462080078,0.2303709412
-1.710343323,-0.1695973206,2.255359955
-29.06595703,-15.16526367,6.021378479
-13.69561981,-8.692424011,3.783532104
-12.77323792,-14.74059677,2.554438019
-7.339237976,-11.87645279,-2.758164368
1.838027802,-0.3647914124,-0.8345146179
3.14989975,-0.887504425,-0.3743714905
0.9994715881,-2.316582642,3.126398621
-29.32806198,-38.19666962,2.882855072
-7.495063934,-4.907245331,-1.89431076
-4.17257309,-2.28874054,4.67911972
0.9282197571,1.620380402,2.679877167
3.932023315,-2.314037933,-20.43700104
-0.187559967,-0.7972421265,-0.09490264893
-18.8781427,-9.142837372,15.54217987
-21.76653625,-11.24536514,-10.91530151
-12.76605286,-10.12225067,3.841910706
